id,crawl_id,cluster_id,issue,category,priority,severity,affected_urls_count,affected_templates_count,primary_affected_template,scope,evidence_summary,recommended_action,engineering_fix_location,sample_urls
131,crawl_20260923_234236,cluster_low_text_to_html_ratio,low_text_to_html_ratio,content,P3,low,281,147,tpl_model_bikes_4seg,site_wide,"Observed on 281 URLs across 147 templates. Primary concentration in 'tpl_model_bikes_4seg' (122 pages affected, 43.4% of total occurrences).",Routine hygiene cleanup: review low text to html ratio on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/22motors-scooters"", ""https://www.drivio.in/aeroride-ev"", ""https://www.drivio.in/aftek-motors-scooters"", ""https://www.drivio.in/amo-electric-ev"", ""https://www.drivio.in/ampere-ev"", ""https://www.drivio.in/application"", ""https://www.drivio.in/atumobile-ev"", ""https://www.drivio.in/avan-motors-scooters""]"
132,crawl_20260923_234236,cluster_template_long_title_truncated,template_long_title_truncated,metadata,P3,medium,222,74,tpl_article_featured-stories_2seg,site_wide,"Observed on 222 URLs across 74 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (3 pages affected, 1.4% of total occurrences).",Routine hygiene cleanup: review template long title truncated on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/news/2023-honda-cb200x-launched-in-india-at-rs1-46-999"", ""https://www.drivio.in/reviews/bajaj-pulsar-125-review-2025-ultimate-buying-guide-for-the-best-125cc-bike-in-india"", ""https://www.drivio.in/bikes/tvs/raider"", ""https://www.drivio.in/bikes/tvs/raider/reviews""]"
133,crawl_20260923_234236,cluster_slow_server_response,slow_server_response,performance,P3,medium,222,16,tpl_article_news_2seg,site_wide,"Observed on 222 URLs across 16 templates. Primary concentration in 'tpl_article_news_2seg' (67 pages affected, 30.2% of total occurrences).",Routine hygiene cleanup: review slow server response on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/news/2023-bajaj-pulsar-ns200-teaser-will-receive-inverted-fork-and-dual-channel-abs-equipment"", ""https://www.drivio.in/news/2023-honda-livo-launched-priced-between-rs-78-500-rs-82-500"", ""https://www.drivio.in/news/2023-ktm-390-adventure-launched-becomes-more-off-road-oriented"", ""https://www.drivio.in/news/2023-ktm-390-duke-will-have-adjustable-suspension"", ""https://www.drivio.in/news/2023-kawasaki-w175-retro-classic-unveiling-soon"", ""https://www.drivio.in/news/2023-honda-unicorn-launched-with-obd-2-compliant-engine"", ""https://www.drivio.in/news/2023-okhi-90-e-scooter-from-okinawa-launched-at-rs-186-lakh"", ""https://www.drivio.in/news/2025-simple-one-indias-longest-range-and-affordable-ev-scooter""]"
134,crawl_20260923_234236,cluster_template_duplicate_title_tag,template_duplicate_title_tag,duplicates,P3,medium,198,108,tpl_article_featured-stories_2seg,site_wide,"Observed on 198 URLs across 108 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (2 pages affected, 1.0% of total occurrences).",Routine hygiene cleanup: review template duplicate title tag on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/news/5-upcoming-bikes-in-may-2023-in-india"", ""https://www.drivio.in/featured-stories/10-reasons-why-two-wheelers-are-so-popular-in-rural-india"", ""https://www.drivio.in/indian/chieftain-elite"", ""https://www.drivio.in/kabira-mobility/intercity-neo""]"
135,crawl_20260923_234236,cluster_template_duplicate_meta_description,template_duplicate_meta_description,duplicates,P3,medium,198,108,tpl_article_featured-stories_2seg,site_wide,"Observed on 198 URLs across 108 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (2 pages affected, 1.0% of total occurrences).",Routine hygiene cleanup: review template duplicate meta description on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/news/5-upcoming-bikes-in-may-2023-in-india"", ""https://www.drivio.in/featured-stories/10-reasons-why-two-wheelers-are-so-popular-in-rural-india"", ""https://www.drivio.in/indian/chieftain-elite"", ""https://www.drivio.in/kabira-mobility/intercity-neo""]"
136,crawl_20260923_234236,cluster_page_has_nofollow,page_has_nofollow,internal_linking,P3,low,95,81,tpl_listing_hero_2seg,site_wide,"Observed on 95 URLs across 81 templates. Primary concentration in 'tpl_listing_hero_2seg' (6 pages affected, 6.3% of total occurrences).",Routine hygiene cleanup: review page has nofollow on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/22motors-scooters"", ""https://www.drivio.in/avan-motors-scooters"", ""https://www.drivio.in/avera-scooters-scooters"", ""https://www.drivio.in/bajaj-urbanite-scooters"", ""https://www.drivio.in/battre-electric-scooters-scooters"", ""https://www.drivio.in/big-dog-motorcycles-scooters"", ""https://www.drivio.in/bird-scooters"", ""https://www.drivio.in/bpg-scooters""]"
137,crawl_20260923_234236,cluster_template_long_meta_description,template_long_meta_description,metadata,P3,medium,81,27,tpl_article_featured-stories_2seg,site_wide,"Observed on 81 URLs across 27 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (3 pages affected, 3.7% of total occurrences).",Routine hygiene cleanup: review template long meta description on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/featured-stories/10-reasons-why-two-wheelers-are-so-popular-in-rural-india"", ""https://www.drivio.in/news/2023-honda-cb200x-launched-in-india-at-rs1-46-999"", ""https://www.drivio.in/reviews/bajaj-pulsar-125-review-2025-ultimate-buying-guide-for-the-best-125cc-bike-in-india"", ""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/featured-stories/2024-march-two-wheeler-sales-report-check-how-hero-honda-tvs-and-others-fared""]"
138,crawl_20260923_234236,cluster_template_deep_crawl_depth,template_deep_crawl_depth,internal_linking,P3,medium,54,18,tpl_article_featured-stories_2seg,site_wide,"Observed on 54 URLs across 18 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (3 pages affected, 5.6% of total occurrences).",Routine hygiene cleanup: review template deep crawl depth on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/news/2023-honda-cb200x-launched-in-india-at-rs1-46-999"", ""https://www.drivio.in/aprilia/rs-457"", ""https://www.drivio.in/bajaj/bajaj-pulsar-n150"", ""https://www.drivio.in/hero/destini-prime""]"
139,crawl_20260923_234236,cluster_template_long_url,template_long_url,url,P3,medium,39,13,tpl_article_featured-stories_2seg,page_opportunity,"Observed on 39 URLs across 13 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (3 pages affected, 7.7% of total occurrences).",Routine hygiene cleanup: review template long url on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/featured-stories/10-reasons-why-two-wheelers-are-so-popular-in-rural-india"", ""https://www.drivio.in/news/2023-honda-cb200x-launched-in-india-at-rs1-46-999"", ""https://www.drivio.in/reviews/bajaj-pulsar-125-review-2025-ultimate-buying-guide-for-the-best-125cc-bike-in-india"", ""https://www.drivio.in/featured-stories/2024-march-two-wheeler-sales-report-check-how-hero-honda-tvs-and-others-fared"", ""https://www.drivio.in/reviews/2023-bullet-350-vs-2023-classic-350-specifications-compared""]"
140,crawl_20260923_234236,cluster_template_exact_duplicate_content,template_exact_duplicate_content,duplicates,P3,high,39,23,tpl_article_featured-stories_2seg,page_opportunity,"Observed on 39 URLs across 23 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (2 pages affected, 5.1% of total occurrences).",Routine hygiene cleanup: review template exact duplicate content on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/news/5-upcoming-bikes-in-may-2023-in-india"", ""https://www.drivio.in/featured-stories/10-reasons-why-two-wheelers-are-so-popular-in-rural-india"", ""https://www.drivio.in/news/2023-honda-cb200x-launched-in-india-at-rs1-46-999"", ""https://www.drivio.in/featured-stories/2024-march-two-wheeler-sales-report-check-how-hero-honda-tvs-and-others-fared"", ""https://www.drivio.in/news/2024-tvs-apache-rtr-160-4v-breaks-cover-with-comprehensive-upgrades""]"
141,crawl_20260923_234236,cluster_template_canonical_mismatch,template_canonical_mismatch,canonical,P3,medium,36,12,tpl_article_featured-stories_2seg,page_opportunity,"Observed on 36 URLs across 12 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (3 pages affected, 8.3% of total occurrences).",Routine hygiene cleanup: review template canonical mismatch on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/electric-vehicles/hero"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/featured-stories/10-reasons-why-two-wheelers-are-so-popular-in-rural-india"", ""https://www.drivio.in/news/2023-honda-cb200x-launched-in-india-at-rs1-46-999""]"
142,crawl_20260923_234236,cluster_page_has_noindex,page_has_noindex,indexability,P3,medium,32,16,tpl_listing_hero_2seg,page_opportunity,"Observed on 32 URLs across 16 templates. Primary concentration in 'tpl_listing_hero_2seg' (6 pages affected, 18.8% of total occurrences).",Routine hygiene cleanup: review page has noindex on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/compare/royal-enfield-classic-350-vs-jawa-42-bobber"", ""https://www.drivio.in/compare/yamaha-fzs-fi-v3-vs-bajaj-pulsar-ns200"", ""https://www.drivio.in/compare/honda-shine-vs-hero-glamour"", ""https://www.drivio.in/compare/tvs-apache-rtr-160-4v-vs-bajaj-pulsar-150"", ""https://www.drivio.in/ampere/magnus-ex"", ""https://www.drivio.in/aprilia/sxr-160"", ""https://www.drivio.in/aprilia/aprilia-rs-457""]"
143,crawl_20260923_234236,cluster_template_weakly_linked_product_page,template_weakly_linked_product_page,internal_linking,P3,high,12,7,tpl_model_bikes_3seg,page_opportunity,"Observed on 12 URLs across 7 templates. Primary concentration in 'tpl_model_bikes_3seg' (2 pages affected, 16.7% of total occurrences).",Routine hygiene cleanup: review template weakly linked product page on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/bikes/undefined/undefined"", ""https://www.drivio.in/bikes/hero/splendor-plus/reviews"", ""https://www.drivio.in/electric-vehicles/flyrides/eric/reviews"", ""https://www.drivio.in/featured-stories/2026-yamaha-xsr155-price-specs-and-latest-updates"", ""https://www.drivio.in/news/2023-royal-enfield-bullet-350-will-come-in-3-variants-launch-on-sept-1"", ""https://www.drivio.in/reviews/bajaj-pulsar-n250-review-price-mileage-specs-and-2026-verdict"", ""https://www.drivio.in/scooters/aprilia/sr-160-bs6""]"
144,crawl_20260923_234236,cluster_template_missing_h1,template_missing_h1,headings,P3,high,9,3,tpl_brand_bikes_2seg,page_opportunity,"Observed on 9 URLs across 3 templates. Primary concentration in 'tpl_brand_bikes_2seg' (3 pages affected, 33.3% of total occurrences).",Routine hygiene cleanup: review template missing h1 on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/electric-vehicles/hero"", ""https://www.drivio.in/scooters/hero""]"
145,crawl_20260923_234236,cluster_template_multiple_h1,template_multiple_h1,headings,P3,medium,9,3,tpl_comparison_bikes_4seg,page_opportunity,"Observed on 9 URLs across 3 templates. Primary concentration in 'tpl_comparison_bikes_4seg' (3 pages affected, 33.3% of total occurrences).",Routine hygiene cleanup: review template multiple h1 on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/bikes/tvs/raider/reviews"", ""https://www.drivio.in/bikes/hero/splendor-plus/reviews"", ""https://www.drivio.in/electric-vehicles/flyrides/eric/reviews""]"
146,crawl_20260923_234236,cluster_short_title,short_title,metadata,P3,low,8,8,tpl_category_about-us_1seg,page_opportunity,"Observed on 8 URLs across 8 templates. Primary concentration in 'tpl_category_about-us_1seg' (1 pages affected, 12.5% of total occurrences).",Routine hygiene cleanup: review short title on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/about-us"", ""https://www.drivio.in/application"", ""https://www.drivio.in/banking-partners"", ""https://www.drivio.in/campaign-form"", ""https://www.drivio.in/privacy-policy"", ""https://www.drivio.in/terms-and-conditions"", ""https://www.drivio.in/thunderbolt-ev"", ""https://www.drivio.in/reviews/new-honda-sp-125-review-likeable-and-friendly""]"
147,crawl_20260923_234236,cluster_heading_hierarchy_skipped_h2,heading_hierarchy_skipped_h2,headings,P3,low,8,8,tpl_category_application_1seg,page_opportunity,"Observed on 8 URLs across 8 templates. Primary concentration in 'tpl_category_application_1seg' (1 pages affected, 12.5% of total occurrences).",Routine hygiene cleanup: review heading hierarchy skipped h2 on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/application"", ""https://www.drivio.in/campaign-form"", ""https://www.drivio.in/expert-articles"", ""https://www.drivio.in/featured-stories"", ""https://www.drivio.in/fuel-prices"", ""https://www.drivio.in/news"", ""https://www.drivio.in/reviews"", ""https://www.drivio.in/loans""]"
