crawl_id,template_id,page_count,sample_urls,dominant_page_type,characteristics_json
crawl_20260923_234236,tpl_category_rbseva-ev_1seg,1,"[""https://www.drivio.in/rbseva-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 303.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 57.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_regalraptor-scooters_1seg,1,"[""https://www.drivio.in/regalraptor-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_reviews_1seg,1,"[""https://www.drivio.in/reviews""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 345.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 60.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_reviews_2seg,1,"[""https://www.drivio.in/reviews/2023-hero-xtreme-160r-4v-review-small-but-useful-updates""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1343.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 83.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_revolt-ev_1seg,1,"[""https://www.drivio.in/revolt-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 264.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 55.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_rowwet-ev_1seg,1,"[""https://www.drivio.in/rowwet-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 339.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 58.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_royal-enfield-bikes_1seg,1,"[""https://www.drivio.in/royal-enfield-bikes""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 504.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 63.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_rugged-ev_1seg,1,"[""https://www.drivio.in/rugged-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 237.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 54.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_scooters_1seg,1,"[""https://www.drivio.in/scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 374.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 100.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_segway-scooters_1seg,1,"[""https://www.drivio.in/segway-scooters""]",category,"{""unique_title_percentage"": 0.0, ""unique_description_percentage"": 0.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 213.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_ses-electric-scooters_1seg,1,"[""https://www.drivio.in/ses-electric-scooters""]",category,"{""unique_title_percentage"": 0.0, ""unique_description_percentage"": 0.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_shema-e-vehicle-ev_1seg,1,"[""https://www.drivio.in/shema-e-vehicle-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 358.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 59.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_simple-energy-ev_1seg,1,"[""https://www.drivio.in/simple-energy-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 316.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 57.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_simple-energy-scooters_1seg,1,"[""https://www.drivio.in/simple-energy-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 316.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 57.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_sokudo-scooters_1seg,1,"[""https://www.drivio.in/sokudo-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 328.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 58.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_sports_1seg,1,"[""https://www.drivio.in/sports""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 399.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 72.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_srivaru-motors-ev_1seg,1,"[""https://www.drivio.in/srivaru-motors-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 233.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 54.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_stella-automobili-ev_1seg,1,"[""https://www.drivio.in/stella-automobili-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 291.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_street_1seg,1,"[""https://www.drivio.in/street""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 406.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 72.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_super-eco-ev_1seg,1,"[""https://www.drivio.in/super-eco-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 286.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_super-eco-scooters-scooters_1seg,1,"[""https://www.drivio.in/super-eco-scooters-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 215.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_super-soco-scooters_1seg,1,"[""https://www.drivio.in/super-soco-scooters""]",category,"{""unique_title_percentage"": 0.0, ""unique_description_percentage"": 0.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_suzuki-bikes_1seg,1,"[""https://www.drivio.in/suzuki-bikes""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 430.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 61.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_svitch-bike-ev_1seg,1,"[""https://www.drivio.in/svitch-bike-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_swm-scooters_1seg,1,"[""https://www.drivio.in/swm-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 213.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_sym-scooters_1seg,1,"[""https://www.drivio.in/sym-scooters""]",category,"{""unique_title_percentage"": 0.0, ""unique_description_percentage"": 0.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 213.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_techo-electra-ev_1seg,1,"[""https://www.drivio.in/techo-electra-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 315.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 57.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_terms-and-conditions_1seg,1,"[""https://www.drivio.in/terms-and-conditions""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 3640.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 49.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_terra-scooters_1seg,1,"[""https://www.drivio.in/terra-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 213.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_thunderbolt-ev_1seg,1,"[""https://www.drivio.in/thunderbolt-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 213.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_tork-ev_1seg,1,"[""https://www.drivio.in/tork-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 236.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 54.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_toutche-electric-ev_1seg,1,"[""https://www.drivio.in/toutche-electric-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_trinity-motors-ev_1seg,1,"[""https://www.drivio.in/trinity-motors-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 409.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 61.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_triumph-bikes_1seg,1,"[""https://www.drivio.in/triumph-bikes""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 509.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 63.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_trouve-motor-scooters_1seg,1,"[""https://www.drivio.in/trouve-motor-scooters""]",category,"{""unique_title_percentage"": 0.0, ""unique_description_percentage"": 0.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_tunwal-ev_1seg,1,"[""https://www.drivio.in/tunwal-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 445.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 63.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_ujaas-energy-ev_1seg,1,"[""https://www.drivio.in/ujaas-energy-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 366.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 59.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_ujaas-scooters-scooters_1seg,1,"[""https://www.drivio.in/ujaas-scooters-scooters""]",category,"{""unique_title_percentage"": 0.0, ""unique_description_percentage"": 0.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_ultra-motor-scooters_1seg,1,"[""https://www.drivio.in/ultra-motor-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_ultraviolette-ev_1seg,1,"[""https://www.drivio.in/ultraviolette-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 292.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_unitedmotors-scooters_1seg,1,"[""https://www.drivio.in/unitedmotors-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_vardenchi-scooters_1seg,1,"[""https://www.drivio.in/vardenchi-scooters""]",category,"{""unique_title_percentage"": 0.0, ""unique_description_percentage"": 0.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 213.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
