url,brand,model,action_type,priority,issue_summary,evidence,recommended_fix,implementation_details
https://www.drivio.in/honda/hornet-2.0,Honda,Hornet 2.0,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 17.6% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/honda/hornet-2.0,Honda,Hornet 2.0,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/honda/livo,Honda,Livo,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/honda/livo,Honda,Livo,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/honda/rebel-500,Honda,Rebel 500,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, power",Page covers 41.2% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Power section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/honda/rebel-500,Honda,Rebel 500,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/honda/shine-100,Honda,Shine 100,content_section,P2,"Missing core automotive buyer sections: on_road_price, variants, power",Page covers 41.2% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Power section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/honda/shine-100,Honda,Shine 100,schema,P2,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/honda/rebel-1100,Honda,Rebel 1100,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, power",Page covers 41.2% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Power section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/honda/rebel-1100,Honda,Rebel 1100,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/honda/sp160,Honda,Sp160,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/honda/sp160,Honda,Sp160,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/honda/unicorn,Honda,Unicorn,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, specifications",Page covers 29.4% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Specifications section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/honda/unicorn,Honda,Unicorn,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/honda/rebel-300,Honda,Rebel 300,content_section,P0,"Missing core automotive buyer sections: on_road_price, mileage, power",Page covers 35.3% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Mileage section, Add dedicated Power section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/honda/rebel-300,Honda,Rebel 300,schema,P0,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/honda/xblade,Honda,Xblade,content_section,P0,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 11.8% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/honda/xblade,Honda,Xblade,schema,P0,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/honda/shine,Honda,Shine,content_section,P2,"Missing core automotive buyer sections: on_road_price, torque, colors",Page covers 47.1% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Torque section, Add dedicated Colors section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/honda/shine,Honda,Shine,schema,P2,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/honda/sp-125,Honda,Sp 125,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/honda/sp-125,Honda,Sp 125,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/honda/xl750-transalp,Honda,Xl750 Transalp,content_section,P0,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 35.3% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
